age,education,marital,country
39, Some-college, Never-married, United-States
58, Bachelors, Married-civ-spouse, United-States
20, HS-grad, Never-married, United-States
19, HS-grad, Never-married, United-States
39, HS-grad, Married-civ-spouse, United-States
51, HS-grad, Divorced, United-States
52, HS-grad, Divorced, Germany
53, Some-college, Never-married, United-States
50, Some-college, Married-civ-spouse, United-States
36, HS-grad, Divorced, United-States
30, Bachelors, Never-married, United-States
30, Some-college, Never-married,
50, HS-grad, Married-civ-spouse, United-States
76, 7th-8th, Widowed, United-States
46, Bachelors, Married-civ-spouse, United-States
24, Some-college, Never-married, United-States
26, HS-grad, Married-civ-spouse, United-States
56, Prof-school, Married-civ-spouse, United-States
50, Bachelors, Married-civ-spouse, United-States
22, Some-college, Married-civ-spouse, United-States
23, Bachelors, Never-married, United-States
51, HS-grad, Married-civ-spouse, United-States
58, 10th, Married-civ-spouse, United-States
38, 9th, Married-civ-spouse, Haiti
45, Some-college, Married-civ-spouse, United-States
55, HS-grad, Widowed, United-States
45, Some-college, Married-civ-spouse, United-States
42, Some-college, Divorced, United-States
44, Bachelors, Married-civ-spouse, United-States
60, Bachelors, Married-civ-spouse, United-States
27, Some-college, Never-married, United-States
25, Some-college, Married-civ-spouse, United-States
61, Bachelors, Divorced, United-States
43, HS-grad, Married-civ-spouse, United-States
44, Assoc-voc, Never-married, United-States
63, 7th-8th, Widowed, United-States
46, Masters, Never-married, United-States
47, Some-college, Married-civ-spouse, United-States
37, Some-college, Divorced, United-States
43, HS-grad, Separated, United-States
46, Masters, Married-civ-spouse, United-States
48, 10th, Married-civ-spouse, United-States
61, Assoc-acdm, Married-spouse-absent, United-States
53, HS-grad, Married-civ-spouse, United-States
79, 7th-8th, Married-civ-spouse, United-States
44, HS-grad, Never-married, United-States
54, HS-grad, Married-civ-spouse, United-States
22, Some-college, Never-married, United-States
47, HS-grad, Married-civ-spouse, United-States
18, HS-grad, Never-married, United-States
25, 10th, Married-civ-spouse, Mexico
24, Some-college, Never-married, Iran
37, Bachelors, Married-civ-spouse, United-States
51, Some-college, Divorced, United-States
35, HS-grad, Married-civ-spouse, United-States
59, Some-college, Never-married, United-States
46, Some-college, Married-spouse-absent, Philippines
45, Assoc-voc, Married-civ-spouse, United-States
19, HS-grad, Never-married, United-States
22, HS-grad, Never-married, United-States
41, Bachelors, Married-civ-spouse, United-States
33, HS-grad, Married-civ-spouse, United-States
26, HS-grad, Never-married, United-States
22, Some-college, Married-civ-spouse, United-States
29, HS-grad, Married-civ-spouse, United-States
22, HS-grad, Never-married, United-States
34, Assoc-acdm, Married-civ-spouse, United-States
23, 12th, Married-civ-spouse, United-States
20, HS-grad, Married-civ-spouse, United-States
25, Bachelors, Never-married, United-States
59, HS-grad, Married-civ-spouse, United-States
44, Some-college, Married-civ-spouse, United-States
55, Some-college, Married-civ-spouse, United-States
77, Some-college, Widowed, United-States
42, Masters, Married-civ-spouse, United-States
47, HS-grad, Married-civ-spouse, United-States
42, Some-college, Married-civ-spouse, United-States
45, Some-college, Married-civ-spouse, United-States
23, HS-grad, Married-civ-spouse, Guatemala
60, 9th, Married-civ-spouse, United-States
23, Some-college, Never-married, United-States
52, HS-grad, Married-civ-spouse, United-States
49, HS-grad, Married-civ-spouse, United-States
20, Some-college, Never-married, United-States
20, HS-grad, Never-married, United-States
23, HS-grad, Never-married, United-States
30, Some-college, Divorced, United-States
45, HS-grad, Married-civ-spouse, United-States
30, Prof-school, Widowed, United-States
17, 9th, Never-married, United-States
22, HS-grad, Never-married, United-States
25, Bachelors, Never-married, United-States
52, Some-college, Married-civ-spouse, Canada
40, Some-college, Married-civ-spouse, United-States
18, 10th, Never-married, United-States
58, HS-grad, Married-civ-spouse, United-States
30, HS-grad, Married-civ-spouse, United-States
59, 10th, Married-civ-spouse, United-States
29, Some-college, Never-married, Jamaica
26, Assoc-voc, Divorced, United-States
39, Bachelors, Widowed, Japan
33, Bachelors, Married-civ-spouse, United-States
21, Some-college, Never-married, United-States
22, Some-college, Never-married, United-States
25, Some-college, Married-civ-spouse, United-States
19, Some-college, Never-married, United-States
44, Some-college, Separated, United-States
35, HS-grad, Divorced, United-States
40, HS-grad, Married-civ-spouse, United-States
19, 11th, Never-married, United-States
37, HS-grad, Married-civ-spouse, Mexico
32, Assoc-voc, Married-civ-spouse, United-States
52, HS-grad, Divorced, United-States
36, HS-grad, Married-civ-spouse, United-States
38, Some-college, Divorced, United-States
57, Bachelors, Divorced, United-States
22, Some-college, Never-married, United-States
80, HS-grad, Married-civ-spouse, Canada
20, Some-college, Never-married, United-States
40, 11th, Separated, United-States
36, Bachelors, Married-civ-spouse, United-States
27, HS-grad, Divorced, United-States
52, HS-grad, Married-spouse-absent, United-States
43, HS-grad, Separated, United-States
35, HS-grad, Married-civ-spouse, United-States
29, HS-grad, Married-civ-spouse, United-States
27, Some-college, Never-married, United-States
24, HS-grad, Married-civ-spouse, United-States
49, Masters, Married-civ-spouse, United-States
26, Some-college, Separated, United-States
47, HS-grad, Divorced, United-States
20, Some-college, Never-married, United-States
19, HS-grad, Never-married, United-States
34, Masters, Never-married, United-States
20, HS-grad, Never-married, United-States
23, 11th, Separated, United-States
25, Bachelors, Never-married, United-States
21, HS-grad, Never-married, United-States
25, HS-grad, Never-married, United-States
63, Some-college, Married-civ-spouse, United-States
25, Bachelors, Never-married, United-States
28, HS-grad, Never-married, United-States
39, Masters, Never-married, United-States
28, Some-college, Never-married, United-States
30, Bachelors, Married-civ-spouse, United-States
41, Assoc-voc, Divorced, United-States
52, Assoc-acdm, Divorced, United-States
36, HS-grad, Married-civ-spouse, United-States
47, Bachelors, Married-civ-spouse, United-States
27, 9th, Never-married, Mexico
32, Some-college, Married-civ-spouse, United-States
52, HS-grad, Married-civ-spouse, United-States
50, HS-grad, Married-civ-spouse, United-States
21, Some-college, Never-married, Nicaragua
60, HS-grad, Divorced, United-States
47, 11th, Married-civ-spouse, United-States
54, HS-grad, Married-civ-spouse, United-States
32, Masters, Never-married, United-States
61, Some-college, Married-civ-spouse, United-States
21, HS-grad, Never-married, United-States
29, Some-college, Married-civ-spouse, United-States
36, HS-grad, Never-married, United-States
38, HS-grad, Married-civ-spouse, United-States
59, 10th, Widowed, United-States
43, Some-college, Married-civ-spouse, United-States
19, 11th, Never-married, United-States
42, Bachelors, Married-civ-spouse, United-States
33, Some-college, Married-civ-spouse, United-States
47, HS-grad, Married-civ-spouse, United-States
51, HS-grad, Married-civ-spouse, United-States
28, Some-college, Never-married, United-States
61, Some-college, Divorced, United-States
23, Bachelors, Never-married, United-States
31, 9th, Married-civ-spouse, United-States
38, 11th, Divorced, United-States
21, 9th, Never-married, Mexico
22, HS-grad, Never-married, United-States
35, Masters, Married-civ-spouse, United-States
53, Bachelors, Married-civ-spouse, United-States
40, HS-grad, Married-civ-spouse, United-States
36, HS-grad, Married-civ-spouse, United-States
33, HS-grad, Married-civ-spouse, United-States
23, HS-grad, Never-married, United-States
51, HS-grad, Married-civ-spouse, United-States
31, HS-grad, Never-married, United-States
28, HS-grad, Separated, United-States
26, Bachelors, Divorced, United-States
32, Bachelors, Divorced, United-States
43, Bachelors, Never-married, United-States
19, HS-grad, Never-married, United-States
46, 11th, Divorced, United-States
49, Doctorate, Married-civ-spouse, United-States
31, 10th, Never-married, United-States
45, Bachelors, Married-civ-spouse, United-States
41, 5th-6th, Married-civ-spouse, Mexico
22, Some-college, Never-married, United-States
25, Bachelors, Never-married, United-States
46, Prof-school, Separated, United-States
44, Some-college, Married-civ-spouse, United-States
25, HS-grad, Married-civ-spouse, United-States
30, Bachelors, Never-married, United-States
54, Bachelors, Married-civ-spouse, United-States
34, Bachelors, Married-civ-spouse, United-States
34, HS-grad, Never-married, United-States
30, Bachelors, Married-civ-spouse, United-States
21, Assoc-voc, Never-married, United-States
27, Bachelors, Never-married, United-States
29, Some-college, Never-married, United-States
60, Some-college, Married-civ-spouse, United-States
36, Masters, Married-civ-spouse, United-States
27, Masters, Never-married, United-States
57, Some-college, Married-civ-spouse, United-States
24, 1st-4th, Married-civ-spouse, Vietnam
63, Some-college, Divorced, United-States
29, Bachelors, Married-civ-spouse, United-States
34, Bachelors, Married-civ-spouse, United-States
27, HS-grad, Never-married, United-States
31, Assoc-voc, Divorced, United-States
31, Bachelors, Married-civ-spouse, United-States
55, Some-college, Divorced, United-States
64, HS-grad, Married-civ-spouse, United-States
20, HS-grad, Never-married, United-States
44, HS-grad, Married-civ-spouse, United-States
35, 11th, Divorced, United-States
41, Some-college, Divorced, United-States
38, Some-college, Divorced, United-States
21, Some-college, Never-married,
64, Bachelors, Married-civ-spouse, United-States
42, 7th-8th, Never-married, United-States
31, Some-college, Married-civ-spouse, Germany
42, Assoc-acdm, Married-civ-spouse, United-States
35, Assoc-acdm, Married-civ-spouse, United-States
36, Some-college, Divorced, United-States
23, 12th, Never-married, Mexico
20, Some-college, Never-married, United-States
26, Bachelors, Never-married, United-States
56, Bachelors, Never-married, United-States
40, Assoc-acdm, Divorced, United-States
19, 11th, Never-married, United-States
33, HS-grad, Never-married, United-States
45, Assoc-acdm, Never-married, Columbia
41, HS-grad, Married-civ-spouse, United-States
29, HS-grad, Married-civ-spouse, United-States
46, Masters, Married-civ-spouse, United-States
48, Assoc-acdm, Married-civ-spouse, United-States
38, HS-grad, Married-civ-spouse, United-States
29, Some-college, Never-married, United-States
35, HS-grad, Married-civ-spouse, United-States
59, Bachelors, Married-civ-spouse, United-States
27, HS-grad, Married-civ-spouse, United-States
43, Some-college, Married-civ-spouse, United-States
70, Bachelors, Married-civ-spouse, Cuba
30, HS-grad, Never-married, United-States
24, Some-college, Married-civ-spouse, United-States
76, HS-grad, Married-civ-spouse, United-States
25, HS-grad, Separated, Mexico
39, Assoc-acdm, Never-married, United-States
36, Bachelors, Divorced, United-States
23, 12th, Never-married, United-States
60, 7th-8th, Divorced, United-States
20, Some-college, Never-married, United-States
54, 1st-4th, Married-civ-spouse, Haiti
20, Some-college, Never-married, United-States
22, HS-grad, Never-married, United-States
24, Bachelors, Never-married, United-States
41, HS-grad, Married-civ-spouse, United-States
35, Some-college, Married-civ-spouse, United-States
23, 5th-6th, Never-married, Mexico
54, Doctorate, Married-civ-spouse, United-States
17, 11th, Never-married, United-States
43, HS-grad, Never-married, United-States
33, 12th, Divorced, United-States
30, Prof-school, Never-married,
38, Some-college, Divorced, United-States
54, HS-grad, Married-civ-spouse, United-States
39, HS-grad, Never-married, United-States
32, Some-college, Separated, United-States
61, 7th-8th, Married-civ-spouse, United-States
24, Assoc-voc, Married-civ-spouse, United-States
22, Bachelors, Never-married, United-States
34, HS-grad, Married-civ-spouse, United-States
18, 10th, Never-married, United-States
20, HS-grad, Never-married, United-States
53, HS-grad, Divorced, United-States
32, Some-college, Never-married, United-States
